"gps_data_id","sensor_code","utc_date","utc_time","line_no","tff","latitude","longitude","height","maxsnr","hdop","vdop","sat","fix","v1","v2","t1","t2","h1","h2","s1","s2","s3","s4","insert_timestamp","acquisition_time"
31391,"CJ13","2019-03-30","00:02:30",1545,90,"0","0","0",18,"0","0",1,"NO","3.37V",NULL,"38.79",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-29 20:02:30-04"
31392,"CJ13","2019-03-30","01:02:30",1546,90,"0","0","0",35,"0","0",2,"NO","3.47V",NULL,"39.12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-29 21:02:30-04"
31393,"CJ13","2019-03-30","02:02:30",1547,90,"26.070703","-80.280158","16",33,"2.5","3.2",3,"2D","3.39V",NULL,"38.59",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-29 22:02:30-04"
31394,"CJ13","2019-03-30","03:02:30",1548,90,"0","0","0",0,"0","0",0,"NO","3.39V",NULL,"38.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-29 23:02:30-04"
31395,"CJ13","2019-03-30","04:02:30",1549,90,"0","0","0",0,"0","0",0,"NO","3.39V",NULL,"38.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-30 00:02:30-04"
31396,"CJ13","2019-03-30","05:02:30",1550,90,"0","0","0",0,"0","0",0,"NO","3.39V",NULL,"38.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-30 01:02:30-04"
31397,"CJ13","2019-03-30","06:02:30",1551,90,"0","0","0",23,"0","0",2,"NO","3.41V",NULL,"38.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-30 02:02:30-04"
31398,"CJ13","2019-03-30","07:02:30",1552,90,"0","0","0",38,"0","0",6,"NO","3.37V",NULL,"29.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-30 03:02:30-04"
31399,"CJ13","2019-03-30","18:02:30",1553,90,"26.0711","-80.279622","7",36,"1.4","5.7",5,"3D","3.45V",NULL,"31.42",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-30 14:02:30-04"
31400,"CJ13","2019-03-30","19:02:06",1554,66,"26.071056","-80.279786","12",42,"1.3","2.1",6,"3D","3.45V",NULL,"33.57",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-30 15:02:06-04"
31401,"CJ13","2019-03-30","20:02:12",1555,72,"26.070894","-80.279872","-13",39,"2.4","2.8",5,"3D","3.43V",NULL,"35.99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-30 16:02:12-04"
31402,"CJ13","2019-03-30","21:02:30",1556,90,"26.071178","-80.279808","2",38,"2.8","6.5",5,"3D","3.45V",NULL,"36.31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-30 17:02:30-04"
31403,"CJ13","2019-03-30","22:02:06",1557,66,"26.071078","-80.279708","11",36,"2.7","6.3",4,"3D","3.49V",NULL,"38.01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-30 18:02:06-04"
31404,"CJ13","2019-03-30","23:02:14",1558,74,"26.070872","-80.279806","27",30,"2.7","3.2",3,"2D","3.43V",NULL,"35.53",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-30 19:02:14-04"
31405,"CJ13","2019-03-31","00:02:30",1559,90,"0","0","0",31,"0","0",6,"NO","3.39V",NULL,"38.33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-30 20:02:30-04"
31406,"CJ13","2019-03-31","01:02:30",1560,90,"0","0","0",27,"0","0",5,"NO","3.39V",NULL,"37.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-30 21:02:30-04"
31407,"CJ13","2019-03-31","02:02:30",1561,90,"0","0","0",37,"0","0",5,"NO","3.36V",NULL,"38.01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-30 22:02:30-04"
31408,"CJ13","2019-03-31","03:02:30",1562,90,"0","0","0",25,"0","0",3,"NO","3.39V",NULL,"38.33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-30 23:02:30-04"
31409,"CJ13","2019-03-31","04:02:30",1563,90,"0","0","0",20,"0","0",1,"NO","3.43V",NULL,"38.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-31 00:02:30-04"
31410,"CJ13","2019-03-31","05:02:30",1564,90,"0","0","0",37,"0","0",2,"NO","3.39V",NULL,"38.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-31 01:02:30-04"
31411,"CJ13","2019-03-31","06:02:30",1565,90,"0","0","0",38,"0","0",5,"NO","3.34V",NULL,"30.25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-31 02:02:30-04"
31412,"CJ13","2019-03-31","07:02:30",1566,90,"26.071103","-80.279656","9",33,"2.2","3.2",4,"3D","3.41V",NULL,"37.42",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-31 03:02:30-04"
31413,"CJ13","2019-03-31","18:02:30",1567,90,"0","0","0",39,"0","0",9,"NO","3.41V",NULL,"30.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-31 14:02:30-04"
31414,"CJ13","2019-03-31","19:02:30",1568,90,"0","0","0",0,"0","0",0,"NO","3.39V",NULL,"32.86",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-31 15:02:30-04"
31415,"CJ13","2019-03-31","20:02:30",1569,90,"0","0","0",27,"0","0",4,"NO","3.37V",NULL,"37.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-31 16:02:30-04"
31416,"CJ13","2019-03-31","21:02:30",1570,90,"26.069956","-80.279386","79",27,"9.9","3.2",3,"2D","3.37V",NULL,"38.92",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-31 17:02:30-04"
31417,"CJ13","2019-03-31","22:02:30",1571,90,"0","0","0",21,"0","0",3,"NO","3.37V",NULL,"38.98",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-31 18:02:30-04"
31418,"CJ13","2019-03-31","23:02:30",1572,90,"0","0","0",32,"0","0",6,"NO","3.37V",NULL,"37.94",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-31 19:02:30-04"
31419,"CJ13","2019-04-01","00:02:14",1573,74,"26.069986","-80.279158","42",36,"2","6",5,"3D","3.41V",NULL,"38.59",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-31 20:02:14-04"
31420,"CJ13","2019-04-01","01:02:30",1574,90,"26.070061","-80.2788","42",35,"3.3","3.2",3,"2D","3.39V",NULL,"38.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-31 21:02:30-04"
31421,"CJ13","2019-04-01","02:02:30",1575,90,"0","0","0",30,"0","0",3,"NO","3.41V",NULL,"38.01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-31 22:02:30-04"
31422,"CJ13","2019-04-01","03:02:30",1576,90,"0","0","0",35,"0","0",4,"NO","3.39V",NULL,"38.07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-03-31 23:02:30-04"
31423,"CJ13","2019-04-01","04:02:30",1577,90,"0","0","0",35,"0","0",3,"NO","3.39V",NULL,"38.33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-01 00:02:30-04"
31424,"CJ13","2019-04-01","05:02:30",1578,90,"0","0","0",37,"0","0",7,"NO","3.34V",NULL,"29.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-01 01:02:30-04"
31425,"CJ13","2019-04-01","06:02:30",1579,90,"0","0","0",35,"0","0",6,"NO","3.43V",NULL,"32.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-01 02:02:30-04"
31426,"CJ13","2019-04-01","07:02:30",1580,90,"26.071119","-80.279442","34",33,"3.9","7.8",4,"3D","3.39V",NULL,"37.29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-01 03:02:30-04"
31427,"CJ13","2019-04-01","18:02:30",1581,90,"26.073731","-80.280047","-1",43,"1.5","2.1",7,"3D","3.43V",NULL,"30.97",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-01 14:02:30-04"
31428,"CJ13","2019-04-01","19:02:09",1582,69,"26.071147","-80.279717","30",38,"2","3.2",4,"3D","3.41V",NULL,"28.75",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-01 15:02:09-04"
31429,"CJ13","2019-04-01","20:02:10",1583,70,"26.070981","-80.280019","29",31,"2.2","3.1",4,"3D","3.45V",NULL,"32.86",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-01 16:02:10-04"
31430,"CJ13","2019-04-01","21:02:30",1584,90,"26.071522","-80.279758","131",30,"4.3","8.1",4,"3D","3.45V",NULL,"37.03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-01 17:02:30-04"
31431,"CJ13","2019-04-01","22:02:30",1585,90,"0","0","0",0,"0","0",0,"NO","3.39V",NULL,"37.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-01 18:02:30-04"
31432,"CJ13","2019-04-01","23:02:30",1586,90,"0","0","0",19,"0","0",2,"NO","3.39V",NULL,"38.33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-01 19:02:30-04"
31433,"CJ13","2019-04-02","00:02:30",1587,90,"0","0","0",31,"0","0",4,"NO","3.39V",NULL,"38.46",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-01 20:02:30-04"
31434,"CJ13","2019-04-02","01:02:30",1588,90,"26.07935","-80.280894","1406",29,"4.3","3.2",3,"2D","3.37V",NULL,"38.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-01 21:02:30-04"
31435,"CJ13","2019-04-02","02:02:30",1589,90,"0","0","0",24,"0","0",2,"NO","3.37V",NULL,"38.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-01 22:02:30-04"
31436,"CJ13","2019-04-02","03:02:30",1590,90,"0","0","0",23,"0","0",2,"NO","3.39V",NULL,"38.33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-01 23:02:30-04"
31437,"CJ13","2019-04-02","04:02:30",1591,90,"0","0","0",26,"0","0",1,"NO","3.39V",NULL,"38.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-02 00:02:30-04"
31438,"CJ13","2019-04-02","05:02:30",1592,90,"0","0","0",0,"0","0",0,"NO","3.39V",NULL,"38.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-02 01:02:30-04"
31439,"CJ13","2019-04-02","06:02:30",1593,90,"0","0","0",21,"0","0",1,"NO","3.39V",NULL,"38.01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-02 02:02:30-04"
31440,"CJ13","2019-04-02","07:02:30",1594,90,"26.072","-80.282647","1406",31,"5.6","3.2",3,"2D","3.39V",NULL,"38.01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-02 03:02:30-04"
31441,"CJ13","2019-04-02","18:02:30",1595,90,"26.040122","-80.291125","1406",35,"9.9","3.2",3,"2D","3.36V",NULL,"32.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-02 14:02:30-04"
31442,"CJ13","2019-04-02","19:02:30",1596,90,"26.074444","-80.279964","44",43,"1.8","2.1",5,"3D","3.49V",NULL,"35.07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-02 15:02:30-04"
31443,"CJ13","2019-04-02","20:02:06",1597,66,"26.0743","-80.280164","26",38,"2","7.6",5,"3D","3.47V",NULL,"33.64",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-02 16:02:06-04"
31444,"CJ13","2019-04-02","21:02:09",1598,69,"26.074283","-80.280306","-9",35,"2.8","3.1",4,"3D","3.47V",NULL,"31.16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-02 17:02:09-04"
31445,"CJ13","2019-04-02","22:02:30",1599,90,"26.074314","-80.280225","-2",34,"1.7","3.8",5,"3D","3.45V",NULL,"35.46",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-02 18:02:30-04"
31446,"CJ13","2019-04-02","23:02:30",1600,90,"26.074306","-80.280167","9",36,"1.4","2.1",6,"3D","3.50V",NULL,"37.29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-02 19:02:30-04"
31447,"CJ13","2019-04-03","00:02:30",1601,90,"26.074561","-80.280058","-47",26,"4.1","3.2",3,"2D","3.37V",NULL,"32.53",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-02 20:02:30-04"
31448,"CJ13","2019-04-03","01:02:09",1602,69,"26.074414","-80.280236","8",38,"1.7","1.5",6,"3D","3.47V",NULL,"36.9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-02 21:02:09-04"
31449,"CJ13","2019-04-03","02:02:07",1603,67,"26.074344","-80.280214","-8",33,"2.8","3.9",6,"3D","3.45V",NULL,"38.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-02 22:02:07-04"
31450,"CJ13","2019-04-03","03:02:09",1604,69,"26.074539","-80.280719","-18",29,"2.7","2.5",4,"3D","3.49V",NULL,"38.46",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-02 23:02:09-04"
31451,"CJ13","2019-04-03","04:02:30",1605,90,"0","0","0",29,"0","0",6,"NO","3.39V",NULL,"38.46",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-03 00:02:30-04"
31452,"CJ13","2019-04-03","05:02:30",1606,90,"26.074369","-80.280211","7",33,"5.9","3.2",3,"2D","3.41V",NULL,"37.62",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-03 01:02:30-04"
31453,"CJ13","2019-04-03","06:02:09",1607,69,"26.074183","-80.280436","-23",36,"2.1","1.9",4,"3D","3.45V",NULL,"31.03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-03 02:02:09-04"
31454,"CJ13","2019-04-03","07:02:30",1608,90,"26.071631","-80.279086","0",43,"3.9","5.9",5,"3D","3.45V",NULL,"29.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-03 03:02:30-04"
31455,"CJ13","2019-04-03","18:02:30",1609,90,"0","0","0",32,"0","0",8,"NO","3.39V",NULL,"33.57",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-03 14:02:30-04"
31456,"CJ13","2019-04-03","19:02:30",1610,90,"0","0","0",30,"0","0",8,"NO","3.36V",NULL,"31.16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-03 15:02:30-04"
31457,"CJ13","2019-04-03","20:02:30",1611,90,"0","0","0",39,"0","0",6,"NO","3.41V",NULL,"34.49",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-03 16:02:30-04"
31458,"CJ13","2019-04-03","21:02:30",1612,90,"26.070756","-80.280081","6",42,"6.2","3",5,"3D","3.47V",NULL,"37.94",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-03 17:02:30-04"
31459,"CJ13","2019-04-03","22:02:06",1613,66,"26.070908","-80.280081","-17",35,"1.3","2.3",6,"3D","3.45V",NULL,"38.53",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-03 18:02:06-04"
31460,"CJ13","2019-04-03","23:02:12",1614,72,"26.070761","-80.280047","0",30,"1.9","4.8",4,"3D","3.41V",NULL,"38.46",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-03 19:02:12-04"
31461,"CJ13","2019-04-04","00:02:30",1615,90,"0","0","0",34,"0","0",3,"NO","3.41V",NULL,"38.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-03 20:02:30-04"
31462,"CJ13","2019-04-04","01:02:30",1616,90,"26.070992","-80.280078","17",27,"2.4","2.4",4,"3D","3.37V",NULL,"38.59",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-03 21:02:30-04"
31463,"CJ13","2019-04-04","02:02:30",1617,90,"0","0","0",21,"0","0",1,"NO","3.41V",NULL,"38.66",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-03 22:02:30-04"
31464,"CJ13","2019-04-04","03:02:30",1618,90,"0","0","0",35,"0","0",2,"NO","3.37V",NULL,"34.42",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-03 23:02:30-04"
31465,"CJ13","2019-04-04","04:02:30",1619,90,"26.071056","-80.279933","7",30,"2.6","3.2",3,"2D","3.36V",NULL,"38.07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-04 00:02:30-04"
31466,"CJ13","2019-04-04","05:02:30",1620,90,"0","0","0",20,"0","0",1,"NO","3.41V",NULL,"38.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-04 01:02:30-04"
31467,"CJ13","2019-04-04","06:02:30",1621,90,"26.069003","-80.279581","6",34,"2.9","2.5",4,"3D","3.41V",NULL,"31.68",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-04 02:02:30-04"
31468,"CJ13","2019-04-04","07:02:12",1622,72,"26.069083","-80.279153","3",43,"2","4",4,"3D","3.43V",NULL,"33.64",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-04 03:02:12-04"
31469,"CJ13","2019-04-04","18:02:30",1623,90,"0","0","0",29,"0","0",5,"NO","3.43V",NULL,"40.03",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-04 14:02:30-04"
31470,"CJ13","2019-04-04","19:02:30",1624,90,"0","0","0",34,"0","0",4,"NO","3.41V",NULL,"36.83",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-04 15:02:30-04"
31471,"CJ13","2019-04-04","20:02:30",1625,90,"26.069858","-80.279044","7",40,"7.9","3.2",3,"2D","3.45V",NULL,"38.07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-04 16:02:30-04"
31472,"CJ13","2019-04-04","21:02:30",1626,90,"0","0","0",34,"0","0",7,"NO","3.39V",NULL,"38.01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-04 17:02:30-04"
31473,"CJ13","2019-04-04","22:02:12",1627,72,"26.070164","-80.279125","1",33,"3.1","5.4",5,"3D","3.43V",NULL,"38.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-04 18:02:12-04"
31474,"CJ13","2019-04-04","23:02:30",1628,90,"26.070186","-80.279033","7",24,"3.5","3.2",3,"2D","3.39V",NULL,"37.94",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-04 19:02:30-04"
31475,"CJ13","2019-04-05","00:02:30",1630,90,"26.070186","-80.279097","7",33,"2.5","3.2",3,"2D","3.43V",NULL,"38.53",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-04 20:02:30-04"
31476,"CJ13","2019-04-05","01:02:30",1631,90,"0","0","0",41,"0","0",6,"NO","3.43V",NULL,"36.64",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-04 21:02:30-04"
31477,"CJ13","2019-04-05","02:02:30",1632,90,"0","0","0",37,"0","0",6,"NO","3.49V",NULL,"29.92",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-04 22:02:30-04"
31478,"CJ13","2019-04-05","03:02:30",1633,90,"26.066436","-80.277567","1325",37,"2","3.2",3,"2D","3.41V",NULL,"29.34",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-04 23:02:30-04"
31479,"CJ13","2019-04-05","04:02:30",1634,90,"0","0","0",38,"0","0",6,"NO","3.37V",NULL,"36.25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-05 00:02:30-04"
31480,"CJ13","2019-04-05","05:02:30",1635,90,"26.069417","-80.277019","6",33,"1.7","2.9",5,"3D","3.41V",NULL,"38.07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-05 01:02:30-04"
31481,"CJ13","2019-04-05","06:02:06",1636,66,"26.069331","-80.277022","21",39,"1.1","1.5",7,"3D","3.49V",NULL,"38.33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-05 02:02:06-04"
31482,"CJ13","2019-04-05","07:02:04",1638,64,"26.069344","-80.277053","17",40,"0.9","1.4",9,"3D","3.49V",NULL,"39.12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-05 03:02:04-04"
31483,"CJ13","2019-04-05","18:02:30",1641,90,"0","0","0",30,"0","0",9,"NO","3.43V",NULL,"37.68",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-05 14:02:30-04"
31484,"CJ13","2019-04-05","19:02:30",1642,90,"0","0","0",43,"0","0",7,"NO","3.45V",NULL,"34.68",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-05 15:02:30-04"
31485,"CJ13","2019-04-05","20:02:30",1643,90,"26.074078","-80.280358","7",38,"9.9","3.2",3,"2D","3.37V",NULL,"38.53",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-05 16:02:30-04"
31486,"CJ13","2019-04-05","21:02:30",1644,90,"26.074264","-80.280147","7",21,"7.8","3.2",3,"2D","3.36V",NULL,"32.99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-05 17:02:30-04"
31487,"CJ13","2019-04-05","22:02:30",1645,90,"0","0","0",33,"0","0",7,"NO","3.39V",NULL,"38.33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-05 18:02:30-04"
31488,"CJ13","2019-04-05","23:02:30",1646,90,"0","0","0",35,"0","0",7,"NO","3.41V",NULL,"38.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-05 19:02:30-04"
31489,"CJ13","2019-04-06","00:02:30",1649,90,"0","0","0",0,"0","0",0,"NO","3.37V",NULL,"30.97",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-05 20:02:30-04"
31490,"CJ13","2019-04-06","01:02:30",1650,90,"0","0","0",29,"0","0",4,"NO","3.39V",NULL,"37.22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-05 21:02:30-04"
31491,"CJ13","2019-04-06","02:02:30",1651,90,"26.074219","-80.280014","28",35,"3.8","4.9",5,"3D","3.39V",NULL,"38.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-05 22:02:30-04"
31492,"CJ13","2019-04-06","03:02:30",1652,90,"0","0","0",0,"0","0",0,"NO","3.41V",NULL,"37.94",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-05 23:02:30-04"
31493,"CJ13","2019-04-06","04:02:30",1653,90,"0","0","0",21,"0","0",2,"NO","3.43V",NULL,"37.55",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-06 00:02:30-04"
31494,"CJ13","2019-04-06","05:02:30",1654,90,"0","0","0",34,"0","0",3,"NO","3.39V",NULL,"37.35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-06 01:02:30-04"
31495,"CJ13","2019-04-06","06:02:30",1655,90,"26.074333","-80.280189","5",33,"3.1","1.9",4,"3D","3.39V",NULL,"37.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-06 02:02:30-04"
31496,"CJ13","2019-04-06","07:02:30",1657,90,"26.074483","-80.280228","29",29,"7.4","3.2",3,"2D","3.39V",NULL,"37.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-06 03:02:30-04"
31497,"CJ13","2019-04-06","18:02:30",1660,90,"26.072214","-80.280011","0",42,"8.3","7.4",6,"3D","3.49V",NULL,"30.64",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-04-22 15:06:39.588971-04","2019-04-06 14:02:30-04"
